172	6329.88644671
181	6344.90198874
170	6359.9155507
171	6374.93238377
171	6389.94563174
173	6404.95908784
173	6419.97732162
133	6434.99410772
141	6450.0149877
133	6465.03090381
143	6480.04655385
135	6495.06712985
139	6510.08243679
516	6525.09986186
28450	6540.11499977
167	6555.13003182
168	6570.1461687
175	6585.15959763
174	6600.1763637
173	6615.19042062
165	6630.2079308
176	6645.22459077
168	6660.23063564
178	6675.24735879
173	6690.26197171
170	6705.27845883
172	6720.29636073
137	6735.31130981
140	6750.32614469
128	6765.34192872
143	6780.36099863
130	6795.37411665
131	6810.37934184
131	6825.39577674
144	6840.40427279
138	6855.41776466
210	6870.43454074
130	6885.4539957
289	6900.4678018
138	6915.48618865
129	6930.50491785
130	6945.52209281
135	6960.53874969
133	6975.55396366
131	6990.57648062
134	7005.59034371
130	7020.60254168
130	7035.61831569
131	7050.6372447
136	7065.65411567
134	7080.67088174
129	7095.68184876
133	7110.69404172
130	7125.71090269
136	7140.73182082
131	7155.7502768
134	7170.7659738
127	7185.78196167
132	7200.79459667
133	7215.81000375
131	7230.82639384
150	7245.84315776
131	7260.86441779
138	7275.8750317
139	7290.89033269
144	7305.90643668
137	7320.92314767
128	7335.94035863
102	7350.94496178
140	7365.96059179
134	7380.9780097
130	7395.99406886
140	7411.01359176
126	7426.03186464
